Region,Month,Year,FunctionalGroup,BPUE,Grazing_m3
SouthCentral,11,2010,Herbivore,3344.9048749999997,0.00955094875
SouthCentral,11,2010,Omnivor,2598.3505,0.0106850365
SouthCentral,11,2010,Predator,8.007249999999999,6.573e-4
SouthCentral,11,2011,Herbivore,3951.196090909091,0.010939619818181819
SouthCentral,11,2011,Omnivor,924.1856363636363,0.003496689272727273
SouthCentral,11,2011,Predator,4.908545454545455,3.499660909090909e-4
SouthCentral,11,2012,Herbivore,4708.727272727273,0.01602581909090909
SouthCentral,11,2012,Omnivor,6100.5952727272725,0.033884835363636366
SouthCentral,11,2012,Predator,5.3451818181818185,2.1054681818181818e-4
SouthCentral,11,2013,Herbivore,4420.993363636364,0.017373636272727273
SouthCentral,11,2013,Omnivor,7147.177,0.053521219
SouthCentral,11,2013,Predator,19.72909090909091,0.001069909090909091
SouthCentral,11,2014,Herbivore,2248.0523636363637,0.004587735454545455
SouthCentral,11,2014,Omnivor,4141.441909090909,0.025588907909090908
SouthCentral,11,2014,Predator,174.09272727272727,0.015474218181818182
SouthCentral,11,2015,Herbivore,4356.991818181818,0.018626518181818184
SouthCentral,11,2015,Omnivor,5693.324090909091,0.03759902127272727
SouthCentral,11,2015,Predator,82.74581818181818,0.00845187609090909
SouthCentral,11,2016,Herbivore,2423.6065,0.006813448
SouthCentral,11,2016,Omnivor,5457.0383999999995,0.035743356600000005
SouthCentral,11,2016,Predator,72.5157,0.0058812358000000006
SouthCentral,11,2017,Herbivore,6816.452555555556,0.021916943333333334
SouthCentral,11,2017,Omnivor,2473.040111111111,0.013808805777777777
SouthCentral,11,2017,Predator,3.5025555555555554,1.0980944444444446e-4
SouthCentral,11,2018,Herbivore,4228.7429999999995,0.023058108333333334
SouthCentral,11,2018,Omnivor,3551.6698333333334,0.023854131333333334
SouthCentral,11,2018,Predator,13.1245,3.891365e-4
SouthCentral,11,2019,Herbivore,2425.1092222222223,0.006734506666666667
SouthCentral,11,2019,Omnivor,3144.3285555555553,0.015773618444444443
SouthCentral,11,2019,Predator,267.8722222222222,5.2893666666666665e-5
SouthCentral,11,2020,Herbivore,2578.3105555555558,0.010795967777777778
SouthCentral,11,2020,Omnivor,7019.078555555556,0.042701474777777776
SouthCentral,11,2020,Predator,50.56166666666667,1.802752222222222e-4
SouthCentral,11,2021,Herbivore,1564.8153333333335,0.006210416666666667
SouthCentral,11,2021,Omnivor,1831.8302222222223,0.011887223
SouthCentral,11,2021,Predator,4.769666666666667,4.116748888888889e-4
SouthCentral,11,2022,Herbivore,2457.9822222222224,0.010571496666666666
SouthCentral,11,2022,Omnivor,3017.795777777778,0.020021292555555556
SouthCentral,11,2022,Predator,1.7279999999999998,1.4266666666666667e-5
SouthCentral,11,2023,Herbivore,6673.245555555556,0.015477701111111112
SouthCentral,11,2023,Omnivor,5305.952333333333,0.02346029811111111
SouthCentral,11,2023,Predator,19.512666666666664,4.681077777777778e-5
SouthCentral,12,2010,Herbivore,780.179875,0.00164625375
SouthCentral,12,2010,Omnivor,254.76525,6.883265e-4
SouthCentral,12,2010,Predator,3.08025,9.6375625e-5
SouthCentral,12,2011,Herbivore,1585.2836363636363,0.005282609090909091
SouthCentral,12,2011,Omnivor,421.04254545454546,9.842267272727272e-4
SouthCentral,12,2011,Predator,13.199181818181819,0.0012545476363636362
SouthCentral,12,2012,Herbivore,1241.2626363636364,0.0029662181818181817
SouthCentral,12,2012,Omnivor,567.6844545454545,0.0024446474545454545
SouthCentral,12,2012,Predator,12.32318181818182,1.7947663636363637e-4
SouthCentral,12,2013,Herbivore,4375.626727272727,0.016440845454545456
SouthCentral,12,2013,Omnivor,1910.2686363636362,0.013467595181818183
SouthCentral,12,2013,Predator,2.85,7.063636363636365e-5
SouthCentral,12,2014,Herbivore,1806.4874545454545,0.007122541818181818
SouthCentral,12,2014,Omnivor,1982.9178181818181,0.01328424909090909
SouthCentral,12,2014,Predator,21.424272727272726,0.0012132281818181818
SouthCentral,12,2015,Herbivore,6998.193363636364,0.02584796309090909
SouthCentral,12,2015,Omnivor,3578.2866363636367,0.018187597545454546
SouthCentral,12,2015,Predator,16.266545454545454,1.1927909090909092e-4
SouthCentral,12,2016,Herbivore,979.1771,0.002505863
SouthCentral,12,2016,Omnivor,1226.1841,0.0079070386
SouthCentral,12,2016,Predator,27.1829,0.0025597399999999996
SouthCentral,12,2017,Herbivore,3077.1961111111113,0.0082453
SouthCentral,12,2017,Omnivor,670.336,0.002753090666666667
SouthCentral,12,2017,Predator,16.486666666666665,4.942403333333333e-4
SouthCentral,12,2018,Herbivore,1951.1983333333333,0.008088433333333334
SouthCentral,12,2018,Omnivor,365.37533333333334,0.0018483397777777778
SouthCentral,12,2018,Predator,1.2863333333333333,8.733655555555556e-5
SouthCentral,12,2019,Herbivore,1504.9477142857143,0.008661192857142857
SouthCentral,12,2019,Omnivor,1179.762,0.007079578428571429
SouthCentral,12,2019,Predator,9.074142857142858,1.4404471428571428e-4
SouthCentral,12,2020,Herbivore,836.3442,0.005278262
SouthCentral,12,2020,Omnivor,887.6806,0.006958886
SouthCentral,12,2020,Predator,14.788799999999998,0.0015018000000000002
SouthCentral,12,2021,Herbivore,763.7141111111112,0.0032800677777777777
SouthCentral,12,2021,Omnivor,590.3567777777778,0.0023236312222222224
SouthCentral,12,2021,Predator,4.212666666666666,2.0900166666666667e-4
SouthCentral,12,2022,Herbivore,2058.6947777777777,0.008084657777777778
SouthCentral,12,2022,Omnivor,687.4634444444445,0.003075105111111111
SouthCentral,12,2022,Predator,20.458666666666666,4.064263333333333e-4
SouthCentral,12,2023,Herbivore,2716.0141249999997,0.013052165000000001
SouthCentral,12,2023,Omnivor,980.5118749999999,0.005905944
SouthCentral,12,2023,Predator,11.75175,7.838189999999999e-4
Suisun Bay,1,2010,Herbivore,819.8696666666667,9.012166666666668e-4
Suisun Bay,1,2010,Omnivor,6247.924666666666,0.0489766895
Suisun Bay,1,2010,Predator,13.688833333333335,8.66e-4
Suisun Bay,1,2011,Herbivore,1647.2436666666667,0.0025159833333333334
Suisun Bay,1,2011,Omnivor,1128.9498333333333,0.005877602666666666
Suisun Bay,1,2011,Predator,152.93866666666665,0.0140776
Suisun Bay,1,2012,Herbivore,2404.434666666667,0.0023302633333333335
Suisun Bay,1,2012,Omnivor,5248.170999999999,0.026789517166666665
Suisun Bay,1,2012,Predator,55.568,0.00305
Suisun Bay,1,2013,Herbivore,1642.754,0.0016979133333333335
Suisun Bay,1,2013,Omnivor,2076.8068333333335,0.0091551295
Suisun Bay,1,2013,Predator,267.76783333333333,0.00634715
Suisun Bay,1,2014,Herbivore,2907.772166666667,0.00353022
Suisun Bay,1,2014,Omnivor,3984.7298333333333,0.01705450433333333
Suisun Bay,1,2014,Predator,104.556,0.0035072666666666665
Suisun Bay,1,2015,Herbivore,1683.7858333333336,0.0018394666666666669
Suisun Bay,1,2015,Omnivor,963.6885,0.0038268418333333334
Suisun Bay,1,2015,Predator,450.32983333333334,0.010291283333333335
Suisun Bay,1,2016,Herbivore,2135.0903333333335,0.00255786
Suisun Bay,1,2016,Omnivor,2406.849833333333,0.0065450925
Suisun Bay,1,2016,Predator,408.00733333333335,0.0074083000000000005
Suisun Bay,1,2017,Herbivore,2937.0335,0.0029927813333333335
Suisun Bay,1,2017,Omnivor,1065.6681666666666,0.0010929865
Suisun Bay,1,2017,Predator,405.6094999999999,0.043493538166666665
Suisun Bay,1,2018,Herbivore,3264.0321666666664,0.003360235
Suisun Bay,1,2018,Omnivor,2797.168166666667,0.015350515
Suisun Bay,1,2018,Predator,97.64666666666668,0.005710283333333334
Suisun Bay,1,2019,Herbivore,3579.5180000000005,0.0037277950000000003
Suisun Bay,1,2019,Omnivor,3165.8575,0.015072946166666669
Suisun Bay,1,2019,Predator,145.87916666666666,0.00453625
Suisun Bay,1,2020,Herbivore,1460.624,0.00146721
Suisun Bay,1,2020,Omnivor,1381.8885,0.008262758166666667
Suisun Bay,1,2020,Predator,119.09666666666668,0.00441825
Suisun Bay,1,2022,Herbivore,3376.4021666666667,0.003928785000000001
Suisun Bay,1,2022,Omnivor,1875.3831666666667,0.0073517240000000005
Suisun Bay,1,2022,Predator,713.1518333333333,0.029997352666666664
Suisun Bay,1,2023,Herbivore,1950.7368333333334,0.00432605
Suisun Bay,1,2023,Omnivor,681.7725,0.0016854728333333335
Suisun Bay,1,2023,Predator,859.0595000000001,0.09503659233333334
Suisun Bay,2,2010,Herbivore,2285.75525,0.00611406875
Suisun Bay,2,2010,Omnivor,691.347375,5.96835e-4
Suisun Bay,2,2010,Predator,80.96275,0.007374364875
Suisun Bay,2,2011,Herbivore,1946.7740000000001,0.0024261833333333333
Suisun Bay,2,2011,Omnivor,3216.9175,0.019282259666666666
Suisun Bay,2,2011,Predator,59.40616666666667,0.0017495833333333335
Suisun Bay,2,2012,Herbivore,4367.8295,0.0047065300000000004
Suisun Bay,2,2012,Omnivor,4988.123,0.014985087666666666
Suisun Bay,2,2012,Predator,92.88283333333332,0.005984916666666666
Suisun Bay,2,2013,Herbivore,4530.376333333334,0.0049021433333333335
Suisun Bay,2,2013,Omnivor,2161.5651666666668,0.014188514833333332
Suisun Bay,2,2013,Predator,206.73166666666668,0.006179416666666666
Suisun Bay,2,2014,Herbivore,4396.782,0.006000541666666667
Suisun Bay,2,2014,Omnivor,3191.2718333333332,0.0178357505
Suisun Bay,2,2014,Predator,124.03966666666668,0.00457775
Suisun Bay,2,2015,Herbivore,9429.5826,0.010115774
Suisun Bay,2,2015,Omnivor,2086.0748,0.0146001198
Suisun Bay,2,2015,Predator,926.7444,0.03973818
Suisun Bay,2,2016,Herbivore,5191.310875,0.00845957625
Suisun Bay,2,2016,Omnivor,1157.024,0.00536733725
Suisun Bay,2,2016,Predator,820.321375,0.07178263775
Suisun Bay,2,2017,Herbivore,4952.085333333333,0.004154668833333333
Suisun Bay,2,2017,Omnivor,9917.244999999999,0.0010044601666666668
Suisun Bay,2,2017,Predator,92.06099999999999,6.063081666666668e-4
Suisun Bay,2,2018,Herbivore,2977.8668333333335,0.0030634500000000005
Suisun Bay,2,2018,Omnivor,2225.1626666666666,0.009412345499999999
Suisun Bay,2,2018,Predator,54.65183333333333,0.003967
Suisun Bay,2,2019,Herbivore,5220.706,0.0103292295
Suisun Bay,2,2019,Omnivor,1747.2631666666668,4.325481666666667e-4
Suisun Bay,2,2019,Predator,74.349,2.983695e-4
Suisun Bay,2,2020,Herbivore,3273.6048333333333,0.00335602
Suisun Bay,2,2020,Omnivor,1351.4893333333332,0.007117318666666666
Suisun Bay,2,2020,Predator,34.359,0.0014969166666666666
Suisun Bay,2,2022,Herbivore,5070.792666666667,0.005104776666666667
Suisun Bay,2,2022,Omnivor,2657.010333333333,0.008942675333333334
Suisun Bay,2,2022,Predator,1477.0339999999999,0.027270411666666668
Suisun Bay,2,2023,Herbivore,3729.5688333333333,0.010371336666666666
Suisun Bay,2,2023,Omnivor,4185.997333333334,0.017784823666666665
Suisun Bay,2,2023,Predator,844.1028333333333,0.04114425000000001
Suisun Bay,3,2010,Herbivore,1479.3119185918802,0.007485230021722108
Suisun Bay,3,2010,Omnivor,851.4581628619501,0.0019526139120392748
Suisun Bay,3,2010,Predator,61.772905204163614,0.004048670002864476
Suisun Bay,3,2011,Herbivore,2623.620798790853,0.010108336452212997
Suisun Bay,3,2011,Omnivor,889.0966070009623,0.0016592341340022
Suisun Bay,3,2011,Predator,67.67324958266181,0.006541157472863106
Suisun Bay,3,2012,Herbivore,1537.3755643042339,0.003241318951778965
Suisun Bay,3,2012,Omnivor,758.2102012691878,0.0028909349259907996
Suisun Bay,3,2012,Predator,34.418165657091826,0.0030966314200537885
Suisun Bay,3,2013,Herbivore,5753.329549666378,0.01253383652658031
Suisun Bay,3,2013,Omnivor,1856.100175989732,0.010660436366316021
Suisun Bay,3,2013,Predator,225.8235179056995,0.008070855235117984
Suisun Bay,3,2014,Herbivore,4280.637878366284,0.008106658418745541
Suisun Bay,3,2014,Omnivor,1495.4342458610006,0.0066207625787074904
Suisun Bay,3,2014,Predator,139.221824950029,0.004880453363259945
Suisun Bay,3,2015,Herbivore,3944.8516304108384,0.004231311391816221
Suisun Bay,3,2015,Omnivor,1574.5420403930557,0.006408839530638392
Suisun Bay,3,2015,Predator,2123.2976570115866,0.022365142521597593
Suisun Bay,3,2016,Herbivore,3826.4167836945007,0.011171964959121112
Suisun Bay,3,2016,Omnivor,3419.66240011051,0.00514994727816412
Suisun Bay,3,2016,Predator,870.4302732518445,0.017813357247006282
Suisun Bay,3,2017,Herbivore,2232.1839788513894,0.008480158544336583
Suisun Bay,3,2017,Omnivor,1827.0086082853343,7.351329883252354e-4
Suisun Bay,3,2017,Predator,37.19716666666667,2.49986e-4
Suisun Bay,3,2018,Herbivore,2672.6207438074834,0.007930505737322634
Suisun Bay,3,2018,Omnivor,1257.4920664420777,0.00534607024142252
Suisun Bay,3,2018,Predator,62.158815358829045,0.0017478565896271096
Suisun Bay,3,2019,Herbivore,2798.0498102117704,0.009952958221936944
Suisun Bay,3,2019,Omnivor,1566.9671842976284,0.003992780676435593
Suisun Bay,3,2019,Predator,181.57150181059427,0.01659323904838138
Suisun Bay,3,2020,Herbivore,2832.3595639075943,0.003592651845776901
Suisun Bay,3,2020,Omnivor,1867.6770595668588,0.00876707402447982
Suisun Bay,3,2020,Predator,165.99832478409255,0.0030298310272157923
Suisun Bay,3,2021,Herbivore,2649.6163393276697,0.004672647716577306
Suisun Bay,3,2021,Omnivor,2819.5855346127723,0.007138071331263785
Suisun Bay,3,2021,Predator,679.9189889482238,0.015715345323258575
Suisun Bay,3,2022,Herbivore,8769.718608020827,0.012711966561626297
Suisun Bay,3,2022,Omnivor,2569.9568782209194,0.00849329423895063
Suisun Bay,3,2022,Predator,3126.1723458533575,0.0470738894772991
Suisun Bay,3,2023,Herbivore,5690.1016666666665,0.010568810166666668
Suisun Bay,3,2023,Omnivor,2584.9945,0.002364063
Suisun Bay,3,2023,Predator,335.54966666666667,0.018372546833333333
Suisun Bay,4,2010,Herbivore,5687.980358307623,0.046271354294882876
Suisun Bay,4,2010,Omnivor,703.8442055863076,0.0031839321535809284
Suisun Bay,4,2010,Predator,89.18666038734659,0.0040665113782043655
Suisun Bay,4,2011,Herbivore,6524.917097359432,0.03209344365330273
Suisun Bay,4,2011,Omnivor,1908.8836240277233,0.0016251368990398665
Suisun Bay,4,2011,Predator,28.73272727272727,5.285417727272727e-4
Suisun Bay,4,2012,Herbivore,2998.859757209534,0.01086000484905701
Suisun Bay,4,2012,Omnivor,625.3039213431754,0.002979727011648352
Suisun Bay,4,2012,Predator,27.670096207089525,0.001504925750148168
Suisun Bay,4,2013,Herbivore,5290.511705168882,0.011034691241044302
Suisun Bay,4,2013,Omnivor,1350.7890239982066,0.009397506538538521
Suisun Bay,4,2013,Predator,686.8485821976707,0.01529899491308159
Suisun Bay,4,2014,Herbivore,2513.2426644148554,0.005384978591412589
Suisun Bay,4,2014,Omnivor,1149.592664402558,0.0075711191216658695
Suisun Bay,4,2014,Predator,610.6389388073443,0.010297809403078964
Suisun Bay,4,2015,Herbivore,4679.861167975935,0.004918221750748536
Suisun Bay,4,2015,Omnivor,1816.6120427454262,0.013269876075292585
Suisun Bay,4,2015,Predator,4037.9041056037004,0.02487767655457922
Suisun Bay,4,2016,Herbivore,5703.508257986955,0.017532344374778026
Suisun Bay,4,2016,Omnivor,1215.7603513542754,0.007264037992731291
Suisun Bay,4,2016,Predator,1523.6284337383784,0.0650459033460924
Suisun Bay,4,2017,Herbivore,7256.642154800503,0.0310012413596038
Suisun Bay,4,2017,Omnivor,2991.3901974888254,0.005978054988779911
Suisun Bay,4,2017,Predator,152.8838300039039,0.004462356882888143
Suisun Bay,4,2018,Herbivore,4510.996785707644,0.018886111023733335
Suisun Bay,4,2018,Omnivor,1093.9289217122669,0.005481168033236236
Suisun Bay,4,2018,Predator,243.23216522273285,0.014619811404361497
Suisun Bay,4,2019,Herbivore,3317.1817151679743,0.016660497147458687
Suisun Bay,4,2019,Omnivor,844.725145881307,0.0029458612555581703
Suisun Bay,4,2019,Predator,63.629219055905324,0.004054425255328905
Suisun Bay,4,2020,Herbivore,593.9375857220066,0.0031388411155024065
Suisun Bay,4,2020,Omnivor,134.02044943774132,8.95464846105513e-4
Suisun Bay,4,2020,Predator,345.4076516619697,0.0069882414329706
Suisun Bay,4,2021,Herbivore,2305.302773420406,0.00475411115824119
Suisun Bay,4,2021,Omnivor,981.7612437195406,0.004626278678062343
Suisun Bay,4,2021,Predator,1839.7026841511822,0.016826888187154016
Suisun Bay,4,2022,Herbivore,1570.5423531929393,0.0019689491057208203
Suisun Bay,4,2022,Omnivor,740.9045531657621,0.002809164653830588
Suisun Bay,4,2022,Predator,3510.3829190246206,0.03606289780342291
Suisun Bay,4,2023,Herbivore,7808.955833333333,0.027910405000000003
Suisun Bay,4,2023,Omnivor,3079.2303333333334,0.0030163761666666664
Suisun Bay,4,2023,Predator,391.18833333333333,0.02066171916666667
Suisun Bay,5,2010,Herbivore,10825.97368905154,0.08104116519223688
Suisun Bay,5,2010,Omnivor,1299.8519363367332,0.007470728436821254
Suisun Bay,5,2010,Predator,143.1780788420588,0.00770291185455831
Suisun Bay,5,2011,Herbivore,5614.3141165254965,0.029073357260304734
Suisun Bay,5,2011,Omnivor,2479.0996375066443,0.005585947024520973
Suisun Bay,5,2011,Predator,176.11368915634557,0.007810885022262544
Suisun Bay,5,2012,Herbivore,7428.569236317941,0.03749025846811983
Suisun Bay,5,2012,Omnivor,1792.5129119381434,0.013724123774504058
Suisun Bay,5,2012,Predator,268.4872596492177,0.005479224674283674
Suisun Bay,5,2013,Herbivore,3265.136194110415,0.003499737877210575
Suisun Bay,5,2013,Omnivor,1329.4784714686537,0.006181578675437533
Suisun Bay,5,2013,Predator,2017.8735220395813,0.027106323013574667
Suisun Bay,5,2014,Herbivore,3527.29956529449,0.003613312717458229
Suisun Bay,5,2014,Omnivor,1218.488538819099,0.0082828645507251
Suisun Bay,5,2014,Predator,3364.8286894472726,0.023475794840928182
Suisun Bay,5,2015,Herbivore,4671.321398487926,0.004703882688443276
Suisun Bay,5,2015,Omnivor,1088.6855856177378,0.006306581950311081
Suisun Bay,5,2015,Predator,2264.202820854793,0.015738320322982103
Suisun Bay,5,2016,Herbivore,8347.912323572558,0.012810955763880288
Suisun Bay,5,2016,Omnivor,1271.2952498481557,0.009766957143476696
Suisun Bay,5,2016,Predator,3751.374468063493,0.06683656675324016
Suisun Bay,5,2017,Herbivore,6699.420022498229,0.022928706787158477
Suisun Bay,5,2017,Omnivor,8768.88648900838,0.04944215973763068
Suisun Bay,5,2017,Predator,589.7923089899572,0.01446699095592672
Suisun Bay,5,2018,Herbivore,3389.847367574531,0.008290879276850497
Suisun Bay,5,2018,Omnivor,1699.6120229447724,0.01342676254320719
Suisun Bay,5,2018,Predator,1935.0974317671482,0.03080534698662607
Suisun Bay,5,2019,Herbivore,8299.8572050745,0.043288965948384064
Suisun Bay,5,2019,Omnivor,4591.271270578477,0.027376233498386044
Suisun Bay,5,2019,Predator,388.1099766305344,0.021783404919214367
Suisun Bay,5,2020,Herbivore,264.11499766709414,0.0016860257423963099
Suisun Bay,5,2020,Omnivor,301.9390540836871,0.002182980155575421
Suisun Bay,5,2020,Predator,2502.9030665874284,0.05021125957297113
Suisun Bay,5,2021,Herbivore,3895.680690676854,0.003973766362920685
Suisun Bay,5,2021,Omnivor,1238.7653930602548,0.0072272060984246685
Suisun Bay,5,2021,Predator,4321.766813288523,0.034057016442702634
Suisun Bay,5,2022,Herbivore,2717.6760874492575,0.0027651444859361327
Suisun Bay,5,2022,Omnivor,1108.6568915244902,0.006806081028133101
Suisun Bay,5,2022,Predator,5494.842777156172,0.043591425675176126
Suisun Bay,5,2023,Herbivore,9891.917166666666,0.04240872
Suisun Bay,5,2023,Omnivor,3789.049,0.005455086833333333
Suisun Bay,5,2023,Predator,167.41383333333334,0.009476321333333333
Suisun Bay,6,2010,Herbivore,3136.5668662954,0.015473216033527405
Suisun Bay,6,2010,Omnivor,1289.409481890975,0.009665948379943086
Suisun Bay,6,2010,Predator,532.9793819786869,0.014150430374940943
Suisun Bay,6,2011,Herbivore,2477.5182626418114,0.01417452029845427
Suisun Bay,6,2011,Omnivor,5904.16456503744,0.035605333987670774
Suisun Bay,6,2011,Predator,244.16057616964483,0.013564781379961468
Suisun Bay,6,2012,Herbivore,2144.895949191213,0.0034572361660502073
Suisun Bay,6,2012,Omnivor,1235.3377081871074,0.009822463790702484
Suisun Bay,6,2012,Predator,2959.599051045101,0.026457109812119045
Suisun Bay,6,2013,Herbivore,2509.440194979105,0.002577065035025432
Suisun Bay,6,2013,Omnivor,1229.305446550747,0.006906925802862921
Suisun Bay,6,2013,Predator,2095.5920962485275,0.024916639239123822
Suisun Bay,6,2014,Herbivore,3208.2286618531734,0.0032193443683828744
Suisun Bay,6,2014,Omnivor,1816.757636340653,0.007124645488883818
Suisun Bay,6,2014,Predator,5008.3007472518975,0.041405646876432965
Suisun Bay,6,2015,Herbivore,2319.2410926068765,0.002349100710141582
Suisun Bay,6,2015,Omnivor,1166.3920798327101,0.0041883564971959015
Suisun Bay,6,2015,Predator,3741.9279225747873,0.014489216076124464
Suisun Bay,6,2016,Herbivore,3573.0592707010055,0.0037686962851977905
Suisun Bay,6,2016,Omnivor,1068.0423021657607,0.006245537175089958
Suisun Bay,6,2016,Predator,2600.5562949173327,0.079485099759743
Suisun Bay,6,2017,Herbivore,5708.152996819693,0.015929074469779148
Suisun Bay,6,2017,Omnivor,24241.686413710726,0.1517800273065518
Suisun Bay,6,2017,Predator,1216.5884423335842,0.033366277407119546
Suisun Bay,6,2018,Herbivore,2917.3247352510743,0.002987558631105154
Suisun Bay,6,2018,Omnivor,2242.5296557588717,0.0183073962143418
Suisun Bay,6,2018,Predator,3284.3323360533655,0.05773572172169274
Suisun Bay,6,2019,Herbivore,2216.4333970484477,0.008966509716704424
Suisun Bay,6,2019,Omnivor,22797.07218323381,0.1385136495773649
Suisun Bay,6,2019,Predator,975.0494255981752,0.04204259061789687
Suisun Bay,6,2020,Herbivore,1184.1593107443223,0.0012281906172421306
Suisun Bay,6,2020,Omnivor,1389.1250671289843,0.011296647028616727
Suisun Bay,6,2020,Predator,3514.1175938440892,0.13133349683875262
Suisun Bay,6,2021,Herbivore,1229.456505564266,0.0012375998650450608
Suisun Bay,6,2021,Omnivor,871.1088255004888,0.005123065686038638
Suisun Bay,6,2021,Predator,8236.278452268323,0.05550043580500128
Suisun Bay,6,2022,Herbivore,1477.2433520190223,0.0014868804908050657
Suisun Bay,6,2022,Omnivor,1444.607199160977,0.007055382689120335
Suisun Bay,6,2022,Predator,7186.4235362881245,0.04438808787205732
Suisun Bay,6,2023,Herbivore,4587.443388888889,0.024397309444444445
Suisun Bay,6,2023,Omnivor,17243.090388888886,0.09616649761111111
Suisun Bay,6,2023,Predator,1709.8452222222224,0.04401228888888889
Suisun Bay,7,2010,Herbivore,3405.5349587693104,0.004050218915051319
Suisun Bay,7,2010,Omnivor,858.8446548492811,0.006674061463169682
Suisun Bay,7,2010,Predator,895.8780426066063,0.018599341531652748
Suisun Bay,7,2011,Herbivore,4250.645676513201,0.007269553257074167
Suisun Bay,7,2011,Omnivor,8070.632598189262,0.06106985766660757
Suisun Bay,7,2011,Predator,1440.5005986617523,0.08295374645812185
Suisun Bay,7,2012,Herbivore,5349.309661420653,0.00536713095645846
Suisun Bay,7,2012,Omnivor,1083.8704366434629,0.008757115930726903
Suisun Bay,7,2012,Predator,3014.9759638369374,0.04518619884541085
Suisun Bay,7,2013,Herbivore,3302.087430130553,0.003315085463091664
Suisun Bay,7,2013,Omnivor,1010.2221232044507,0.007536367590155979
Suisun Bay,7,2013,Predator,3362.618202114439,0.053971892694548135
Suisun Bay,7,2014,Herbivore,1994.3741764207684,0.0020042409692618865
Suisun Bay,7,2014,Omnivor,1315.2485018580014,0.007044234448314253
Suisun Bay,7,2014,Predator,4085.5764108448807,0.053175139256593826
Suisun Bay,7,2015,Herbivore,2502.428053565197,0.002503639517033638
Suisun Bay,7,2015,Omnivor,843.5656487421363,0.005981200473685323
Suisun Bay,7,2015,Predator,4039.8176835685426,0.03635382351580746
Suisun Bay,7,2016,Herbivore,5889.564592515796,0.0059820988288307704
Suisun Bay,7,2016,Omnivor,1973.569587904066,0.012480534075995654
Suisun Bay,7,2016,Predator,3309.8908926440945,0.06961338108884245
Suisun Bay,7,2017,Herbivore,13587.952442006921,0.019323070449875957
Suisun Bay,7,2017,Omnivor,7378.227716818857,0.045607532319871524
Suisun Bay,7,2017,Predator,1966.7993430008628,0.10787108194266304
Suisun Bay,7,2018,Herbivore,4411.787450494702,0.004414657450494702
Suisun Bay,7,2018,Omnivor,1718.1536504447786,0.013686325247058883
Suisun Bay,7,2018,Predator,3447.435892131684,0.12050319899097248
Suisun Bay,7,2019,Herbivore,2842.216463518965,0.00308718827795064
Suisun Bay,7,2019,Omnivor,4287.264917967709,0.032265259095994786
Suisun Bay,7,2019,Predator,4748.755820708481,0.15445379314622992
Suisun Bay,7,2020,Herbivore,1112.5837880042181,0.001408895212483139
Suisun Bay,7,2020,Omnivor,765.2597171749019,0.005527544595659502
Suisun Bay,7,2020,Predator,4218.794756478374,0.1537931008686121
Suisun Bay,7,2021,Herbivore,1513.1549474924423,0.0015600333632292277
Suisun Bay,7,2021,Omnivor,849.5096620036217,0.005630798123934155
Suisun Bay,7,2021,Predator,6389.568987967213,0.09537834275931686
Suisun Bay,7,2022,Herbivore,1113.7844749859487,0.0011894439589649065
Suisun Bay,7,2022,Omnivor,621.0123751387447,0.0047409253685924465
Suisun Bay,7,2022,Predator,6586.538634497389,0.061604271425836854
Suisun Bay,7,2023,Herbivore,16950.283666666666,0.017214340555555558
Suisun Bay,7,2023,Omnivor,3659.306611111111,0.023975215055555554
Suisun Bay,7,2023,Predator,10164.513,0.16081210555555556
Suisun Bay,7,2024,Herbivore,24.131333333333334,2.889838888888889e-4
Suisun Bay,7,2024,Omnivor,326.16316666666665,0.0024720727777777776
Suisun Bay,7,2024,Predator,4062.002722222222,0.15940502222222222
Suisun Bay,8,2010,Herbivore,2445.0823333333333,0.00250288
Suisun Bay,8,2010,Omnivor,756.9256111111112,0.0058081278333333335
Suisun Bay,8,2010,Predator,1122.3482222222224,0.026390516666666666
Suisun Bay,8,2011,Herbivore,4817.9710000000005,0.0048136221052631585
Suisun Bay,8,2011,Omnivor,4530.6348421052635,0.012610611263157896
Suisun Bay,8,2011,Predator,3180.2665789473685,0.2525224
Suisun Bay,8,2012,Herbivore,7370.660444444445,0.0073720588888888895
Suisun Bay,8,2012,Omnivor,2299.2083888888887,0.010067878444444445
Suisun Bay,8,2012,Predator,1986.2993333333334,0.038007344444444445
Suisun Bay,8,2013,Herbivore,2450.6970555555554,0.0024496011111111112
Suisun Bay,8,2013,Omnivor,1028.2386666666666,0.0070746052777777785
Suisun Bay,8,2013,Predator,2240.7395555555554,0.044038150000000005
Suisun Bay,8,2014,Herbivore,4107.600545454546,0.004113962727272728
Suisun Bay,8,2014,Omnivor,936.7762727272727,0.007147514545454546
Suisun Bay,8,2014,Predator,1353.3173636363636,0.04638054545454545
Suisun Bay,8,2015,Herbivore,4745.5266,0.004746381
Suisun Bay,8,2015,Omnivor,1418.7712,0.009661001
Suisun Bay,8,2015,Predator,1713.9216000000001,0.026603639999999998
Suisun Bay,8,2016,Herbivore,6122.611222222223,0.006132528888888889
Suisun Bay,8,2016,Omnivor,2071.658611111111,0.014592305166666666
Suisun Bay,8,2016,Predator,1960.5895,0.0689061
Suisun Bay,8,2017,Herbivore,12630.760875000002,0.012657686875000001
